Ano;Mes;Fonte;Indicador;Unidade_Federacao;Valor;Arquivo_Origem
2023;12.0;SIH;Valor total;32 Espírito Santo;42013386,98;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;33 Rio de Janeiro;133383311,24;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;35 São Paulo;385291650,01;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;41 Paraná;155530445,71;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;42 Santa Catarina;92647175,05;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;43 Rio Grande do Sul;114632478,21;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;50 Mato Grosso do Sul;27007266,84;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;51 Mato Grosso;21005338,76;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;52 Goiás;51534947,34;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Valor total;53 Distrito Federal;29465293,81;sih_cnv_niuf090748201_63_116_66.csv
2023;12.0;SIH;Dias permanência;11 Rondônia;47312,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;12 Acre;18233,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;13 Amazonas;67502,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;14 Roraima;23460,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;15 Pará;190534,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;16 Amapá;22664,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;17 Tocantins;44124,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;21 Maranhão;198561,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;22 Piauí;94595,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;23 Ceará;249580,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;24 Rio Grande do Norte;81636,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;25 Paraíba;101743,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;26 Pernambuco;271670,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;27 Alagoas;81799,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;28 Sergipe;50427,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;29 Bahia;337381,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;31 Minas Gerais;583105,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;32 Espírito Santo;118305,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;33 Rio de Janeiro;464456,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;35 São Paulo;1153126,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;41 Paraná;332272,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;42 Santa Catarina;199975,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;43 Rio Grande do Sul;386343,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;50 Mato Grosso do Sul;76416,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;51 Mato Grosso;77920,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;52 Goiás;160472,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Dias permanência;53 Distrito Federal;110539,0;sih_cnv_niuf090754201_63_116_66.csv
2023;12.0;SIH;Média permanência;11 Rondônia;5,0;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;12 Acre;4,5;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;13 Amazonas;4,8;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;14 Roraima;6,6;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;15 Pará;4,3;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;16 Amapá;5,7;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;17 Tocantins;5,1;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;21 Maranhão;5,1;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;22 Piauí;5,3;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;23 Ceará;5,7;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;24 Rio Grande do Norte;4,7;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;25 Paraíba;5,6;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;26 Pernambuco;5,3;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;27 Alagoas;5,9;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;28 Sergipe;5,2;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;29 Bahia;4,7;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;31 Minas Gerais;4,9;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;32 Espírito Santo;5,0;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;33 Rio de Janeiro;6,3;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;35 São Paulo;5,4;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;41 Paraná;4,3;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;42 Santa Catarina;4,4;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;43 Rio Grande do Sul;5,9;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;50 Mato Grosso do Sul;4,4;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;51 Mato Grosso;4,4;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;52 Goiás;4,7;sih_cnv_niuf090759201_63_116_66.csv
2023;12.0;SIH;Média permanência;53 Distrito Federal;5,9;sih_cnv_niuf090759201_63_116_66.csv
2023;2.0;SIH;Internações;11 Rondônia;9505,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;12 Acre;4834,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;13 Amazonas;15441,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;14 Roraima;3936,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;15 Pará;41810,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;16 Amapá;3494,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;17 Tocantins;7506,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;21 Maranhão;38213,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;22 Piauí;17432,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;23 Ceará;42432,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;24 Rio Grande do Norte;14357,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;25 Paraíba;17644,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;26 Pernambuco;45286,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;27 Alagoas;11281,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;28 Sergipe;8414,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;29 Bahia;66407,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;31 Minas Gerais;106555,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;32 Espírito Santo;22097,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;33 Rio de Janeiro;63330,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;35 São Paulo;197764,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;41 Paraná;72346,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;42 Santa Catarina;47235,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;43 Rio Grande do Sul;59691,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;50 Mato Grosso do Sul;16369,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;51 Mato Grosso;17390,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;52 Goiás;32156,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Internações;53 Distrito Federal;17710,0;sih_cnv_niuf085635187_109_40_194.csv
2023;2.0;SIH;Valor total;11 Rondônia;8637106,9;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;12 Acre;4261938,15;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;13 Amazonas;16606238,1;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;14 Roraima;3887376,46;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;15 Pará;46373528,44;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;16 Amapá;2961230,08;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;17 Tocantins;8549076,12;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;21 Maranhão;36849374,36;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;22 Piauí;19366405,11;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;23 Ceará;58288959,81;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;24 Rio Grande do Norte;24853410,79;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;25 Paraíba;24582277,1;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;26 Pernambuco;71057570,0;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;27 Alagoas;15795651,26;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;28 Sergipe;12484271,63;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;29 Bahia;84982362,34;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;31 Minas Gerais;179422312,13;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;32 Espírito Santo;33286119,69;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;33 Rio de Janeiro;99082453,46;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;35 São Paulo;335628561,97;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;41 Paraná;136828666,0;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;42 Santa Catarina;80721807,34;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;43 Rio Grande do Sul;99589870,33;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;50 Mato Grosso do Sul;24508900,44;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;51 Mato Grosso;20214897,32;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;52 Goiás;43517545,02;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Valor total;53 Distrito Federal;24346232,16;sih_cnv_niuf085640187_72_164_185.csv
2023;2.0;SIH;Dias permanência;11 Rondônia;37793,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;12 Acre;20786,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;13 Amazonas;75332,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;14 Roraima;25489,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;15 Pará;179071,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;16 Amapá;19755,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;17 Tocantins;37961,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;21 Maranhão;187747,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;22 Piauí;89965,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;23 Ceará;251108,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;24 Rio Grande do Norte;73706,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;25 Paraíba;103254,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;26 Pernambuco;243861,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;27 Alagoas;66787,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;28 Sergipe;45811,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;29 Bahia;312602,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;31 Minas Gerais;527365,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;32 Espírito Santo;107075,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;33 Rio de Janeiro;409257,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;35 São Paulo;1080566,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;41 Paraná;321977,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;42 Santa Catarina;207971,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;43 Rio Grande do Sul;346482,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;50 Mato Grosso do Sul;73745,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;51 Mato Grosso;75555,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;52 Goiás;150144,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Dias permanência;53 Distrito Federal;102424,0;sih_cnv_niuf085646201_63_116_66.csv
2023;2.0;SIH;Média permanência;11 Rondônia;4,0;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;12 Acre;4,3;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;13 Amazonas;4,9;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;14 Roraima;6,5;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;15 Pará;4,3;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;16 Amapá;5,7;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;17 Tocantins;5,1;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;21 Maranhão;4,9;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;22 Piauí;5,2;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;23 Ceará;5,9;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;24 Rio Grande do Norte;5,1;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;25 Paraíba;5,9;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;26 Pernambuco;5,4;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;27 Alagoas;5,9;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;28 Sergipe;5,4;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;29 Bahia;4,7;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;31 Minas Gerais;4,9;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;32 Espírito Santo;4,8;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;33 Rio de Janeiro;6,5;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;35 São Paulo;5,5;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;41 Paraná;4,5;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;42 Santa Catarina;4,4;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;43 Rio Grande do Sul;5,8;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;50 Mato Grosso do Sul;4,5;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;51 Mato Grosso;4,3;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;52 Goiás;4,7;sih_cnv_niuf085651187_51_16_18.csv
2023;2.0;SIH;Média permanência;53 Distrito Federal;5,8;sih_cnv_niuf085651187_51_16_18.csv
2023;1.0;SIH;Internações;11 Rondônia;9644,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;12 Acre;4164,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;13 Amazonas;18155,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;14 Roraima;4734,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;15 Pará;42528,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;16 Amapá;3773,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;17 Tocantins;7795,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;21 Maranhão;40866,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;22 Piauí;17759,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;23 Ceará;44228,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;24 Rio Grande do Norte;15483,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;25 Paraíba;16546,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;26 Pernambuco;47820,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;27 Alagoas;14022,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;28 Sergipe;9613,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;29 Bahia;70005,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;31 Minas Gerais;111069,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;32 Espírito Santo;23476,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;33 Rio de Janeiro;66466,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;35 São Paulo;205498,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;41 Paraná;73384,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;42 Santa Catarina;44417,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;43 Rio Grande do Sul;64513,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;50 Mato Grosso do Sul;16307,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;51 Mato Grosso;16560,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;52 Goiás;33838,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Internações;53 Distrito Federal;18313,0;sih_cnv_niuf085531187_51_16_18.csv
2023;1.0;SIH;Valor total;11 Rondônia;10263792,58;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;12 Acre;3492410,89;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;13 Amazonas;20597021,6;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;14 Roraima;4486756,39;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;15 Pará;46259552,3;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;16 Amapá;3416814,67;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;17 Tocantins;8967053,57;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;21 Maranhão;39783421,29;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;22 Piauí;22038805,71;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;23 Ceará;61623857,38;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;24 Rio Grande do Norte;25389465,66;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;25 Paraíba;23368051,01;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;26 Pernambuco;76854391,09;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;27 Alagoas;18433267,97;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;28 Sergipe;14009892,06;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;29 Bahia;90289004,25;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;31 Minas Gerais;194613652,97;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;32 Espírito Santo;39343631,4;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;33 Rio de Janeiro;107582770,64;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;35 São Paulo;356621847,2;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;41 Paraná;138757528,55;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;42 Santa Catarina;80380827,11;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;43 Rio Grande do Sul;111659793,92;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;50 Mato Grosso do Sul;25183752,55;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;51 Mato Grosso;18165188,61;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;52 Goiás;45829294,97;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Valor total;53 Distrito Federal;25416870,43;sih_cnv_niuf085537187_72_164_185.csv
2023;1.0;SIH;Dias permanência;11 Rondônia;46568,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;12 Acre;17664,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;13 Amazonas;90821,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;14 Roraima;30839,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;15 Pará;185747,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;16 Amapá;20767,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;17 Tocantins;40878,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;21 Maranhão;201668,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;22 Piauí;94971,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;23 Ceará;267212,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;24 Rio Grande do Norte;84640,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;25 Paraíba;94954,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;26 Pernambuco;262952,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;27 Alagoas;81076,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;28 Sergipe;51747,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;29 Bahia;341943,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;31 Minas Gerais;554228,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;32 Espírito Santo;121068,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;33 Rio de Janeiro;445854,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;35 São Paulo;1142009,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;41 Paraná;326418,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;42 Santa Catarina;199349,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;43 Rio Grande do Sul;385297,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;50 Mato Grosso do Sul;73611,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;51 Mato Grosso;69722,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;52 Goiás;157728,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Dias permanência;53 Distrito Federal;103977,0;sih_cnv_niuf085542201_63_116_66.csv
2023;1.0;SIH;Média permanência;11 Rondônia;4,8;sih_cnv_niuf085548187_109_40_194.csv
